Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Income_Tier,Total_Expenses,Overspending_Flag,Savings_Efficiency,Essential_Expenses,Non_Essential_Expenses,Rent_to_Income_Ratio,Groceries_to_Income_Ratio,Total_Expenses_to_Income_Ratio,Discretionary_to_Income_Ratio,Savings_Target_Efficiency,Expense_Diversity_Index,User_ID
195095.3179447248,23,4,Self_Employed,Tier_3,26487.97395915878,0.0,7247.241029623015,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,23.61930523240593,37033.397153605045,54999.57302485134,4940.899924303675,2592.215679838709,734.6764805889482,1419.2478838086192,668.5199257624494,242.55986073576008,431.1959910885127,803.3233847856374,Very High,139279.8139119798,0,0.4039356843666331,86576.55423549764,17741.02479093103,0.15,0.1176839529032456,0.5651561922237212,0.0938646404622051,1.6197954721758798,0.0909708210937493,1934
195095.3179447248,31,4,Retired,Tier_1,26487.97395915878,19593.88700020368,7247.241029623015,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,18.54948104707073,33798.98325257213,33798.98325257213,4940.899924303675,2252.2320009196,1432.776208197081,1419.2478838086192,2391.224096440468,58.430240303470384,308.59521924611823,585.5850394190409,Very High,139279.8139119798,1,0.0915412592254096,98046.03748447297,17741.02479093103,0.3,0.12884363294711,0.8639905593425252,0.1147997324941693,1.0,0.1280737209649395,1957
35478.43027323354,52,2,Professional,Tier_1,10643.529081970062,5617.294364070559,1266.368123730053,5255.209990984224,1791.6843189866863,738.9911196023669,969.4039976851944,2402.0414452486675,1438.3688376193943,3003.983623107386,365.4924203894277,9.084857617023802,1986.0629498395283,1986.0629498395283,1243.585858239877,164.8879399774063,171.9425511025843,167.62419065395886,207.69624364744124,43.15269299288803,60.76352387248036,77.62071587717088,High,32225.99919966396,1,0.055979448203995,25356.443719892908,2073.8875376769893,0.3,0.1481240841410331,0.9083265226640156,0.060206872769196,1.0,0.1301216779812443,2028
195095.3179447248,27,3,Retired,Tier_1,26487.97395915878,0.0,7247.241029623015,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,22.581790447901515,37033.397153605045,45085.36796324153,4940.899924303675,1529.2483446891138,1432.776208197081,1419.2478838086192,2391.224096440468,8.293234690270465,431.1959910885127,810.6299047073529,Very High,139279.8139119798,0,0.1652381265402863,98046.03748447297,17741.02479093103,0.3,0.145847464927155,0.8043595413219387,0.1129244816766377,1.0,0.1375029794616976,2035
64943.3511632296,26,1,Student,Tier_1,19483.00534896888,10867.64873220124,2640.2032826078607,8232.801159965391,4121.7113979498,2552.7664939246283,2962.497371016184,4372.824147055001,2795.0697251149195,3995.257004771345,1904.2004717582088,13.92714902049185,1015.3660278961396,1015.3660278961396,2200.343227577113,801.636005539454,715.8373319030001,680.9418830996046,1179.5278084690392,5.840011677301076,76.440424892132,483.0233830468071,Very High,61287.7818527256,1,0.0171836018523974,45751.34911330544,7419.464336699021,0.3,0.1267689611408093,0.9437114154870752,0.1142451721970864,1.0,0.1155483346520203,2070
68888.33164171832,26,2,Student,Tier_1,20666.499492515497,8713.297127687558,1640.17489152664,10215.171108172864,4402.025318975283,2880.5868360250297,1406.2363606011074,4512.207371449379,2835.713119990325,6600.972528880872,1157.096370427738,10.597318119034767,3858.35111546603,3858.35111546603,944.3587744501104,655.6394002680145,685.3498479073004,334.0486365321586,1012.454016262354,56.25927627763956,234.85828565412424,66.17769754346548,Very High,63389.80563472566,1,0.0560087757028715,46942.88821981562,5443.919567053876,0.3,0.1482859413884633,0.9201820413420668,0.0790252781177396,1.0,0.124201113217995,2094
195095.3179447248,62,3,Professional,Tier_2,26487.97395915878,19593.88700020368,6835.994071391949,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,15.007724053695569,31021.62489176886,38553.67456539316,4940.899924303675,2063.328897304506,1083.2993716791518,1366.8259954540208,2391.224096440468,242.24965179357443,206.3050494637964,173.7332515038677,Very High,139279.8139119798,0,0.1865159904267057,98046.03748447297,17741.02479093103,0.1999999999999999,0.1199505190745024,0.7804126559565561,0.1006603457934771,1.2427999725966263,0.086706301324381,2120
34226.70045923745,19,0,Retired,Tier_3,5134.005068885617,0.0,748.8492134933183,3869.148183292221,1922.3025392120724,1661.398532459363,1543.9385314304502,1628.9034355404433,1179.4536049902,0.0,861.5480867081494,7.044608847410276,2411.137168728056,15677.153263225611,838.8036802826205,234.58173021174449,317.62034154874146,255.2205012822844,334.57590114648474,42.21065527709662,0.0,77.23355046008773,High,17800.69798251852,0,0.4448917032452535,11811.510292708484,4066.885150597963,0.15,0.1130447320769412,0.5214647486125774,0.1188220043425293,6.501974863377749,0.0898476487550339,2140
159625.16675478115,39,3,Self_Employed,Tier_2,26487.97395915878,9678.880274055397,5681.25982500405,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,21.93175240074622,35008.59634193687,35297.33815791037,2442.419043166447,2004.41221179104,1432.776208197081,406.25859274832976,2103.636271287037,134.5525442015369,271.97787023489434,465.664072594973,Very High,118646.56877186676,0,0.2211263980205247,81210.36883931686,17289.636406556016,0.2,0.1382807199113452,0.7432823481658979,0.1083139755344258,1.008247740445041,0.0921752276626767,2175
151423.7740952456,60,0,Self_Employed,Tier_1,26487.97395915878,19593.88700020368,5603.340750752308,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,0.0,2426.3167136013326,20.33559396026125,8980.335680574295,8980.335680574295,1158.4239761256697,540.1266482284246,600.4037705827825,1419.2478838086192,1599.634289379963,210.87017431467865,0.0,396.1164207761842,Very High,136840.097663919,1,0.0593059823943211,98046.03748447297,17741.02479093103,0.3,0.121169023077771,0.9036896516517052,0.120004455708988,1.0,0.1190824041891267,2178
127062.09061836988,43,3,Student,Tier_1,26487.97395915878,19593.88700020368,5602.560814445826,15081.74678403583,7828.536847940822,3022.1591078481297,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,15.839769024078883,210.53203502582363,326.60242149912153,1626.953699232364,661.3388920165954,788.0957769674997,1260.217239149489,1751.6777343837894,160.15374128278717,208.74290833188115,810.6299047073529,Very High,122980.9316152215,1,0.0171836018523974,90636.27415706466,11920.740831951549,0.3,0.1394081380280857,0.9483400404882943,0.0938182330696526,2.773496657861335,0.1162693660157415,2200
160930.85698107953,24,3,Retired,Tier_1,26487.97395915878,0.0,5274.611573862643,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,1690.8224288985418,19.285409462748856,31036.17472071194,33596.9183945917,4739.183733025152,441.7215564592983,680.9524172230529,434.1519962204328,1009.5683482340085,129.6140591034395,89.97219083636689,206.00519606851452,Very High,122059.3270126252,0,0.2087661684330784,83944.51554873226,15023.472479185835,0.3,0.1273731555230975,0.758458193179047,0.0933535852664485,1.082508353459257,0.1458905734944372,2218
145816.62647819627,62,1,Professional,Tier_2,26487.97395915878,19593.88700020368,6819.565644144012,15000.231486046769,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,7676.868136538733,2426.3167136013326,21.49545053879374,24421.62831019824,24421.62831019824,1950.199760090733,2592.215679838709,737.9243282197434,1258.6815597750217,1169.0450567142484,118.63826846326052,328.38395723477424,810.6299047073529,Very High,114575.43252385402,0,0.1674817810563596,78250.07445622262,17741.02479093103,0.2,0.1028705151691993,0.7857501252848302,0.120004455708988,1.0,0.0810797693688191,2242
80626.15778363076,18,2,Professional,Tier_1,24187.847335089227,12875.39169609388,2058.0566660950376,9268.66764419466,4243.356415783599,3430.3945656914448,3738.67079116251,5772.332772958143,3550.1931706229466,6940.377923889072,1827.389701601876,14.105483299976871,2733.479100448356,2733.479100448356,640.6544609086676,336.2821887970273,690.1567086886449,998.4001377118582,771.2647071382015,155.5425268647563,329.8066450787288,222.48295615832325,Very High,75834.62201708737,1,0.0339031298971724,55654.43261895885,8996.455058455831,0.3,0.1149585680253815,0.940570952427102,0.1115823363752346,1.0,0.1164733430789141,2262
51695.47564704875,46,3,Self_Employed,Tier_1,15508.642694114624,10116.474075775906,1288.7212313577843,7406.619152964201,3196.451250711058,2506.779905304067,1851.8955746674203,3010.149813474929,2368.428853238347,4593.516493257587,830.2032350374046,11.712106591285163,210.53203502582363,326.60242149912153,1304.6149309785676,884.8223250980519,560.6903729136935,299.6662283413243,271.6055355789518,42.4047805688979,178.06753525276824,125.77563797291909,High,51389.16104854553,1,0.0171836018523974,38410.314589568006,5188.878715008892,0.3,0.1432740304689901,0.9483400404882943,0.1003739427882625,2.773496657861335,0.1107722272655254,2264
195095.3179447248,22,3,Student,Tier_1,26487.97395915878,19593.88700020368,7247.241029623015,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,21.06199852807241,37033.397153605045,46995.41693431192,4940.899924303675,1507.6102413796912,1432.776208197081,1208.7361481848056,2391.224096440468,242.55986073576008,173.71663735166794,810.6299047073529,Very High,139279.8139119798,0,0.1301481136188747,98046.03748447297,17741.02479093103,0.3,0.1141708527873571,0.8299389443721831,0.0803214211677169,1.0,0.1375427092509374,2305
102327.61210580786,37,0,Self_Employed,Tier_3,15349.14181587118,0.0,4543.977362949403,12154.327125262827,6982.596551767076,2153.4386674165,4070.064775432023,4990.164094875028,3235.7314358073445,0.0,1343.573121703639,18.24446606323356,18669.12646396139,47504.59715472284,3404.7455278843254,1980.5895080730013,372.10377361017646,716.3113112266122,394.9926744708037,13.98279048844214,0.0,341.1705297016604,Very High,50279.037588135616,0,0.4448917032452535,35729.36447181638,7567.076564552162,0.15,0.1187785669492133,0.5214647486125774,0.0739495079463764,2.544553825077194,0.1097637924736924,2365
10384.96651329383,40,3,Student,Tier_1,3115.489953988149,1882.8034050530807,230.47655443811115,1556.59018330316,826.5657211883062,240.92863524060368,281.46193932173964,482.3870662119199,396.4306745195104,873.7928686915732,219.46977666300523,6.232439968682289,278.56973467467105,326.60242149912153,224.26631800915652,79.20931451622683,17.155268376259766,77.58199259059427,29.9414713203857,12.110508851249378,21.720411210904103,26.171445323624017,Low,9875.920224181047,1,0.0268243267147826,7433.701283075819,741.8603512253485,0.3,0.1495345876729308,0.9483400404882943,0.0714359887704684,1.0,0.1208641745697402,2377
14349.420113239528,46,3,Self_Employed,Tier_3,2152.413016985929,0.0,689.7024941235345,2037.506502401404,843.6428925927404,318.7875263162487,363.867354002261,616.3437714906454,554.5843482252532,898.032424056037,165.93285527416205,7.245775888115862,1039.7268226495576,5708.606927771312,364.80135040548,240.77355195983785,75.18554478162376,62.64022529429061,63.25068278992876,24.94357611432013,44.89216706872284,41.05095344096996,Low,7951.110691344679,0,0.3978284057976846,5360.847639103231,848.5877355926717,0.15,0.1419922537860253,0.5541067603149041,0.060206872769196,5.49048731206525,0.1124037188057983,2396
16840.847581529702,57,0,Professional,Tier_3,2526.1271372294555,0.0,618.0540226677424,1742.8753517256798,1079.523628198843,469.59708046945,376.1937064556146,928.1900010759812,650.018911459398,0.0,414.0357858102608,6.74245775949033,1135.4870345247891,8036.231956437276,251.0242516075266,254.3563885624204,108.819720942638,28.12702646448601,114.7459115142734,21.77428661493811,0.0,79.51422001359488,Low,8186.561602424681,0,0.4448917032452535,5847.211401490514,1259.8265727353255,0.15,0.1034909521796983,0.5214647486125774,0.0748077890163347,7.077343652629645,0.1104851658794431,2400
114429.51614193394,36,2,Retired,Tier_1,26487.97395915878,13285.598210465443,3989.7502645413633,11756.805260682511,7550.7834076517565,4257.167684228571,3443.75476849202,5595.601111860923,4802.384082282865,8710.726803515536,1214.7765200336664,16.467945194282677,12685.11330286671,12685.11330286671,1410.221818162105,1434.7544456910964,1194.8276465856784,510.7948045144004,346.550624648917,224.73385659500303,118.53344888124796,337.1252068451799,Very High,97754.65257452588,0,0.1108552559737523,69858.51074391528,10182.672250613685,0.3,0.1027427682740511,0.8542783004804004,0.0889864135926563,1.0,0.1286078176721389,2404
87668.81273653291,42,1,Student,Tier_1,26300.643820959875,8351.326593454407,2319.572237704007,12913.481271212911,6294.316755752308,3336.556905967476,4025.7181773402017,5366.573682487839,4217.648903326011,6012.617710867036,2426.3167136013326,10.373198221851348,6076.836186738132,6076.836186738132,3856.486941555325,942.3289971132276,957.4302065412372,333.4238268550194,692.0357564421969,181.47543481014887,287.89240574534665,466.44124024463446,Very High,79272.40431209077,1,0.0693158261992274,57149.67427144104,9815.795574030384,0.3,0.1472984618831466,0.9042258225889808,0.1119645090156444,1.0,0.1207290922926561,2405
121615.50930509456,47,4,Retired,Tier_3,18242.326395764187,0.0,5884.408454522432,13073.825351401005,7016.981363519315,3206.644588249816,4202.52923290286,5194.778211375521,3693.0368082005552,8224.53500607618,1910.0457568801644,21.768375997628976,26473.72133696444,50908.76439674389,1777.8329084345305,1796.1720037902558,585.4705969405516,557.9841565596439,1255.918137091934,20.018525739934155,284.72276791090576,222.00375098277863,Very High,64822.33645382824,0,0.4186042116472992,40203.96676674127,9376.853317491485,0.15,0.1075013000077395,0.5330104426994559,0.0771024466457476,1.9229923798306945,0.0981299885294672,2440
16025.55842307,18,3,Retired,Tier_1,4807.667526921,2558.402989411085,623.8530313145809,1714.0510261359036,1027.313196290515,785.1012051898083,702.6417601919082,986.3839676391063,796.9307280094224,1588.1091557433874,310.7696630343364,6.351415521105222,210.53203502582363,326.60242149912153,428.5167950592522,293.03923308133403,52.98365575983985,171.65407856129897,60.91222136177649,4.997744610674403,21.963594558384123,17.48304296689437,Low,15277.371218566472,1,0.0171836018523974,10863.436238116516,1798.512628416053,0.3,0.1069573353318158,0.9483400404882943,0.1122277664800097,1.0,0.112826402031027,2448
195095.3179447248,60,1,Self_Employed,Tier_2,26487.97395915878,0.0,4175.980148662419,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,23.61930523240593,37033.397153605045,54999.57302485134,3006.083845782395,2592.215679838709,1274.8733893360222,936.0955950287585,1996.5338418540348,76.21611698852874,431.1959910885127,389.977276430683,Very High,132988.35083985893,0,0.3100358740255664,88478.05649892107,17741.02479093103,0.2,0.14866685826212,0.6689581073353781,0.0917820207887388,1.3014223197774475,0.1123526373025827,2471
17277.674251850694,58,0,Student,Tier_3,2591.651137777604,0.0,453.80618981761125,2521.221014681228,961.9688816949792,352.65882102759264,381.93250805092174,1077.895400696489,646.2516842290152,0.0,279.05136471207766,7.887307367254387,1362.7432741564342,8011.237249163176,315.9285492853988,183.97551052146883,104.04248773015594,96.0944063688489,304.94927671710406,5.217797441976974,0.0,73.40700082443554,Low,8812.630812869907,0,0.4448917032452535,6837.0192373843365,1013.642693790592,0.15,0.1459236340453153,0.5214647486125774,0.060206872769196,5.878757504139799,0.1268058288872148,2491
12592.192265452848,45,0,Self_Employed,Tier_3,1888.828839817927,0.0,573.6945454653553,1726.986454654401,679.8236044031064,340.02361828133616,381.7732644906596,753.0479794344616,582.1961363651554,0.0,168.30724993512942,5.418671263291493,682.3295037065076,5497.510572605316,151.70672948161058,170.41644686888415,47.67937936108904,93.84286978121445,69.85963234144539,0.4624246718001826,0.0,48.0320262258875,Low,6520.987147382176,0,0.4365808952653894,4951.059410271945,890.1041327071252,0.15,0.1371474019970655,0.5214647486125774,0.070686987137987,7.099225898672184,0.1147254001989418,2504
195095.3179447248,47,3,Self_Employed,Tier_2,26487.97395915878,19593.88700020368,7247.241029623015,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,15.161268217842531,37033.397153605045,49484.55029554118,4940.899924303675,2592.215679838709,631.876918831575,1419.2478838086192,1272.454111207514,242.55986073576008,431.1959910885127,810.6299047073529,Very High,139279.8139119798,0,0.1558576144675742,98046.03748447297,17741.02479093103,0.2,0.1444163667253781,0.8162590572662497,0.1104066820936523,1.0279985303878028,0.0858793978110759,2506
195095.3179447248,34,1,Professional,Tier_1,26487.97395915878,0.0,7247.241029623015,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,16.461398182559645,37033.397153605045,54999.57302485134,4940.899924303675,2592.215679838709,1432.776208197081,1419.2478838086192,2391.224096440468,242.55986073576008,431.1959910885127,448.6640857800778,Very High,139279.8139119798,0,0.2251339588032944,98046.03748447297,17741.02479093103,0.3,0.1144405802313365,0.7330675981675124,0.0963317630078177,1.3676478529133516,0.1523679230605476,2521
195095.3179447248,63,1,Student,Tier_1,26487.97395915878,0.0,7247.241029623015,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,19.258767278793105,34030.040529269376,34030.040529269376,1876.1635612844705,2592.215679838709,1432.776208197081,389.70164782566906,2391.224096440468,242.55986073576008,146.84398364532157,810.6299047073529,Very High,139279.8139119798,0,0.1627846868037128,98046.03748447297,17741.02479093103,0.3,0.1473417138161679,0.7983750950687305,0.0957908255902239,1.0,0.137388646503846,2544
159485.27527816515,47,0,Professional,Tier_1,26487.97395915878,19593.88700020368,6754.000628428125,15081.74678403583,7828.536847940822,3783.595861278706,4202.52923290286,7273.31464904924,4802.384082282865,0.0,2426.3167136013326,16.612359538690857,20685.965771618008,20685.965771618008,4530.029070433339,1648.646831988776,670.2511899896692,997.115475060068,906.9348602129528,150.17408580726627,0.0,496.4802992917103,Very High,132045.30887811902,0,0.1297045494359195,98046.03748447297,13711.094380653618,0.3,0.1121734504521212,0.8279467094865849,0.0859709108363735,1.0,0.1357349069032426,2549
134017.38387667303,55,1,Retired,Tier_3,20102.60758150096,0.0,5721.092539635586,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,16.372730581587355,21942.305194619366,45635.59070728703,4343.910067417542,1645.0273132338662,458.3405823728082,268.9336718589008,1820.6975537416351,242.55986073576008,138.89661066043976,418.3385074455178,Very High,82660.70062975043,0,0.3405199339608235,52548.8825380846,13186.296200684712,0.15,0.1442290177333005,0.616790883679817,0.0983924310358061,2.079799287381969,0.091282792432346,2552
195095.3179447248,27,2,Retired,Tier_1,26487.97395915878,0.0,7247.241029623015,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,16.342007531197428,37033.397153605045,38285.32908259201,4940.899924303675,814.6454955872657,1432.776208197081,1419.2478838086192,2391.224096440468,242.55986073576008,431.1959910885127,398.7292952820298,Very High,139279.8139119798,0,0.1568029928245389,98046.03748447297,17741.02479093103,0.2999999999999999,0.1474772153638041,0.8067826619482465,0.0993255595832217,1.0,0.1375423471599928,2574
15818.284695666456,58,3,Professional,Tier_1,4745.485408699937,2548.2992812616108,602.5273595659178,1711.1040210549058,1026.434349291618,732.3122760254191,710.0590265208455,1264.414026963025,670.1191118429202,920.171896183078,356.4966226685277,7.498056980532946,530.8613155886542,530.8613155886542,460.1774905048261,86.72089855599424,151.5510318017474,144.34304589660863,109.31011367217546,4.508491181848256,24.65831417428093,106.46652972311291,Low,14684.896020511884,1,0.03355997984624,10939.421849822398,1798.8679252147922,0.3,0.1081725391833209,0.9283494577977172,0.1137207958905687,1.0,0.1160103249217127,2588
31425.37128959164,23,3,Professional,Tier_1,9427.611386877492,6248.149298503689,779.0805796231962,4315.707365659453,1705.9911633991594,710.1128178752094,656.009548499156,2067.6266147991782,1459.8737109462131,2978.535775337924,600.6263139562593,7.631279261801402,476.0467141147201,476.0467141147201,694.6754580955802,118.77495295779607,86.9213621720116,154.63957746330394,172.7622729936523,23.282691120962195,43.07812190348436,58.55991697606754,High,30170.243995853725,1,0.0171836018523974,23518.968376786022,1966.748680330625,0.3,0.1373319451308711,0.9483400404882943,0.0625847396425839,1.0,0.12268043672848,2593
127567.09499608136,63,2,Self_Employed,Tier_3,19135.064249412204,17595.592956044307,4669.2096539657805,13304.90136124243,7828.536847940822,4257.167684228571,4202.52923290286,7076.982809986478,4802.384082282865,8710.726803515536,2426.3167136013326,21.765353885381984,27765.42966719852,28215.060153850674,2696.2163447916587,1600.632854813495,995.1305116955184,970.697932245158,1912.8190179590983,242.55986073576008,181.59768693245817,619.58642716238,Very High,94682.8251882649,0,0.221178197674858,62535.87853692485,12841.011140625951,0.15,0.1042972826311607,0.7422198113955123,0.1006608415831716,1.0161938962242438,0.0660747296654011,2640
101152.0186668308,61,4,Student,Tier_1,26487.97395915878,17884.55860871106,2854.933236641031,13356.740771861509,5471.805778814009,3122.600557940997,4202.52923290286,6830.291448793279,4802.384082282865,7900.754128108336,2426.3167136013326,18.06792141165551,446.8185327636311,446.8185327636311,3651.0953260327296,1617.3938162638472,200.73016269905216,757.8562927292496,522.0595365900483,228.13934813178565,312.468565185242,235.800354985328,Very High,97850.26689742612,1,0.0171836018523974,73296.57650589036,11181.13048461341,0.2999999999999999,0.132046210722252,0.9483400404882943,0.1105378877453867,1.0,0.1150498051561741,2651
143240.25547337328,62,2,Student,Tier_3,21486.03832100599,0.0,3183.46020717978,15081.74678403583,7727.48799354496,4257.167684228571,4104.813717006733,7273.31464904924,4757.5140402186,8710.726803515536,1770.7301621748252,21.52235178986964,30828.6716876874,54144.90266212978,1556.0287069366625,2112.285270448291,337.83331199142,1135.1784733789746,1833.1758812919527,122.66702803473642,431.1959910885127,259.2929737834376,Very High,85911.89260406373,0,0.3780006010404994,54628.24170031912,10598.065526417897,0.15,0.1463656126786566,0.5997747792346947,0.0739880384281215,1.7563164320100952,0.1014264115095584,2720
147060.82416384868,29,2,Retired,Tier_2,26487.97395915878,0.0,5348.819108695211,15081.74678403583,7828.536847940822,4248.305631711294,3606.798819057168,6957.209719957534,4767.8033433378405,8710.726803515536,1628.7642716077978,23.61930523240593,35759.00843115174,52000.611514376025,2784.4983265856827,969.8102940239312,610.8808515576474,518.1379029131723,1118.8767674419234,90.21087176278398,36.7482864052059,465.31379351677145,Very High,89711.39354077744,0,0.3535993478211385,60959.04432053784,9483.86872237626,0.2,0.1347868580036521,0.6100291770487085,0.0644894299776924,1.4541961255579805,0.1237398831260487,2734
10636.6336785874,26,1,Professional,Tier_1,3190.99010357622,1798.9624475077244,393.3790381685327,1573.2264713914258,752.0277936941559,230.27954069322988,279.16417958212213,691.0336454218656,455.4589602101741,1027.449043805483,271.05953632081,5.437434826098704,210.53203502582363,326.60242149912153,400.4092036388967,56.80121927282691,40.645516350475184,15.938140332048716,93.45999960235068,0.9383919200035682,25.1686554110074,65.2091132184006,Low,10269.65172220321,1,0.0171836018523974,7709.67162810741,780.503256596162,0.3,0.1479064259361011,0.9483400404882943,0.0733787850725171,2.773496657861335,0.1201713008152528,2787
195095.3179447248,59,3,Student,Tier_2,26487.97395915878,0.0,6392.633533506572,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,2426.3167136013326,22.41226948011633,37033.397153605045,54999.57302485134,4940.899924303675,2592.215679838709,1432.776208197081,1419.2478838086192,2391.224096440468,124.50970560369726,431.1959910885127,810.6299047073529,Very High,139279.8139119798,0,0.2663192144053638,98046.03748447297,17741.02479093103,0.2,0.141734439679113,0.7089690740419405,0.102891239269389,1.188274193479765,0.0983806342362986,2801
137621.42981677936,25,3,Retired,Tier_1,26487.97395915878,19593.88700020368,5687.793044061565,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4802.384082282865,8710.726803515536,1483.2542674848385,18.42557672538829,210.53203502582363,326.60242149912153,2493.48782141476,722.5221465652271,439.1470985857691,424.1618318565781,1506.9342388002274,65.8203383277763,323.82531905054253,86.64732293792095,Very High,133409.51289124423,1,0.0171836018523974,98046.03748447297,12960.6686885528,0.3,0.1311032235947373,0.9483400404882943,0.0941762391642626,2.773496657861335,0.1122590187164576,2836
5662.735220911944,24,4,Professional,Tier_1,1698.8205662735834,0.0,240.09165006976443,800.2239794623641,449.0500247895755,238.2543339670288,278.7656608737541,411.8545458157474,241.8509974176281,563.0706499642495,153.18593054876902,6.87407112925035,389.260446946599,587.5668817294809,193.55443790995244,130.30666345673666,52.24445115289237,56.3048990245804,121.61473780242464,4.902628549168836,11.3056146816066,28.74324295124065,Low,4835.0766891127,0,0.1037602605115019,3152.750088969323,670.2059253895518,0.3,0.1413140378711709,0.8538412093253486,0.1183537458920107,1.5094440915803775,0.1249976207168697,2895
39048.49636320144,50,0,Professional,Tier_3,5857.274454480216,0.0,1448.6193939547895,3934.5086541803385,2471.2322666025325,836.0688422311658,1474.3063725467343,2006.3286764429288,1524.3523330311732,0.0,923.0861423590886,6.331434543247067,2472.3299873583105,18572.719227372472,859.9488983103015,216.90780293746863,217.5450771855524,391.04791531180433,334.2503845610762,58.94616040441763,0.0,62.60653906995823,High,19027.15774187418,0,0.4448917032452535,13322.464118134656,3233.4613571369887,0.15,0.1007595431482003,0.5214647486125774,0.0828062962287106,7.099225898672184,0.1060640187653293,2902
131641.78034090548,49,2,Self_Employed,Tier_3,19746.26705113582,0.0,4691.581962502688,15081.74678403583,7828.536847940822,4257.167684228571,4202.52923290286,7273.31464904924,4361.703319437205,8710.726803515536,2426.3167136013326,23.073627538668525,30374.534081132697,38170.00145334327,3646.901868198333,1086.5265162421697,1315.717683248443,1419.2478838086192,2140.547314020428,88.70679654361405,431.1959910885127,356.0213585234289,Very High,88780.19692505951,0,0.2899535493556568,52821.47575605977,14597.918027453712,0.15,0.1475176379926891,0.6744074464440569,0.110891223057378,1.2566448377903767,0.0791162266968711,2914
97449.46366682416,28,1,Professional,Tier_3,14617.419550023626,0.0,4779.714616801561,9833.059873222826,5186.973197034744,3501.4763499916007,4202.52923290286,5224.625200266578,4674.337224861885,7686.747914926971,1886.6158417059007,10.975607484455592,10695.670627777788,35422.63553358689,2463.953815358858,1386.2017498575483,545.7692193663249,266.03710042340253,294.16201486251055,89.4898137364464,233.2097964137149,542.2180723680153,Very High,57247.11351643572,0,0.3634974909117557,34349.44184837492,10023.950556099097,0.15,0.1009041969368006,0.5874543723725492,0.1028630654178927,3.3118667137702014,0.0808206957898431,2934
55875.347037352025,39,4,Retired,Tier_1,16762.60411120561,10321.089457046615,1746.115579897498,6510.281695000984,4095.459989995259,2565.08760974302,1452.6408571149316,4145.713204914653,2720.2797651525907,5138.994054348977,977.7717140587264,12.68829429792336,210.53203502582363,326.60242149912153,489.97067518348354,1143.2533139663924,168.6322639159015,318.40983421945896,367.9488934360973,31.556583548334697,52.910206679717376,284.55582989163634,Very High,54689.92245858136,1,0.0171836018523974,40459.968233320455,4995.500180916678,0.3,0.116514384969259,0.9483400404882943,0.0894043696512031,2.773496657861335,0.1126467962695929,2950
